"cust_id","transaction_type","subscription_type","subscription_price","customer_gender","age_group","customer_country","referral_type","transaction_date","tx_num"
"3241","initial","MAX","99","Female","35-44","Finland","Display","2020-09-01","1"
"3241","REDUCTION","BASIC","33","Female","35-44","Finland","Display","2020-10-01","2"
"3241","CHURN","BASIC","43","Female","35-44","Finland","Display","2021-08-01","3"
"3242","initial","PRO","85","Male","45-54","Norway","Google Ads","2022-10-01","1"
"3243","initial","PRO","75","Male","25-34","Norway","Google Ads","2021-08-01","1"
"3243","UPGRADE","MAX","109","Male","25-34","Norway","Google Ads","2021-12-01","2"
"3244","initial","MAX","119","Other","45-54","Norway","Google Ads","2022-03-01","1"
"3245","initial","PRO","75","Female","18-24","Denmark","Google Ads","2021-03-01","1"
"3245","UPGRADE","MAX","109","Female","18-24","Denmark","Google Ads","2021-08-01","2"
"3245","CHURN","MAX","119","Female","18-24","Denmark","Google Ads","2022-04-01","3"
"3246","initial","PRO","85","Female","45-54","Sweden","Google Ads","2022-06-01","1"
"3247","initial","BASIC","33","Male","18-24","Sweden","facebook","2020-04-01","1"
"3247","UPGRADE","MAX","119","Male","18-24","Sweden","facebook","2022-03-01","2"
"3248","initial","BASIC","43","Other","55-65","Denmark","Google Ads","2021-11-01","1"
"3249","initial","BASIC","33","Male","35-44","Sweden","Google Ads","2020-04-01","1"
"3249","UPGRADE","MAX","119","Male","35-44","Sweden","Google Ads","2022-06-01","2"
"3250","initial","BASIC","53","Female","18-24","Norway","facebook","2022-01-01","1"
"3251","initial","BASIC","43","Male","25-34","Finland","facebook","2021-06-01","1"
"3251","CHURN","BASIC","43","Male","25-34","Finland","facebook","2021-11-01","2"
"3252","initial","PRO","85","Male","45-54","Sweden","Google Ads","2022-11-01","1"
"3253","initial","PRO","75","Male","45-54","Denmark","Google Ads","2021-11-01","1"
"3253","REDUCTION","BASIC","53","Male","45-54","Denmark","Google Ads","2022-01-01","2"
"3254","initial","MAX","119","Male","55-65","Norway","facebook","2022-07-01","1"
"3255","initial","MAX","99","Female","18-24","Sweden","facebook","2020-11-01","1"
"3255","REDUCTION","PRO","85","Female","18-24","Sweden","facebook","2022-07-01","2"
"3256","initial","BASIC","43","Female","25-34","Norway","Display","2021-09-01","1"
"3256","UPGRADE","MAX","119","Female","25-34","Norway","Display","2022-10-01","2"
"3257","initial","BASIC","33","Male","55-65","Norway","Google Ads","2020-02-01","1"
"3257","CHURN","BASIC","43","Male","55-65","Norway","Google Ads","2021-03-01","2"
"3258","initial","PRO","75","Male","55-65","Norway","Google Ads","2021-06-01","1"
"3258","UPGRADE","MAX","119","Male","55-65","Norway","Google Ads","2022-11-01","2"
"3259","initial","BASIC","43","Female","25-34","Norway","Google Ads","2021-12-01","1"
"3259","UPGRADE","PRO","85","Female","25-34","Norway","Google Ads","2022-05-01","2"
"3260","initial","MAX","99","Female","55-65","Norway","Organic Search","2020-07-01","1"
"3260","REDUCTION","BASIC","43","Female","55-65","Norway","Organic Search","2021-04-01","2"
"3261","initial","MAX","119","Male","25-34","Norway","Google Ads","2022-06-01","1"
"3261","REDUCTION","PRO","85","Male","25-34","Norway","Google Ads","2022-11-01","2"
"3262","initial","PRO","75","Female","25-34","Norway","Google Ads","2021-07-01","1"
"3262","REDUCTION","BASIC","53","Female","25-34","Norway","Google Ads","2022-07-01","2"
"3263","initial","PRO","85","Male","18-24","Sweden","Display","2022-11-01","1"
"3264","initial","PRO","85","Female","45-54","Sweden","Organic Search","2022-08-01","1"
"3265","initial","MAX","119","Female","55-65","Finland","facebook","2022-10-01","1"
"3266","initial","PRO","65","Male","18-24","Finland","facebook","2020-07-01","1"
"3266","CHURN","PRO","65","Male","18-24","Finland","facebook","2020-10-01","2"
"3267","initial","PRO","85","Female","55-65","Denmark","Paid Search","2022-06-01","1"
"3267","CHURN","PRO","85","Female","55-65","Denmark","Paid Search","2022-09-01","2"
"3268","initial","PRO","65","Female","55-65","Finland","facebook","2020-07-01","1"
"3268","UPGRADE","MAX","99","Female","55-65","Finland","facebook","2020-10-01","2"
"3268","CHURN","PRO","75","Female","55-65","Finland","facebook","2021-04-01","3"
"3269","initial","MAX","109","Female","35-44","Sweden","Unknown","2021-08-01","1"
"3269","REDUCTION","PRO","75","Female","35-44","Sweden","Unknown","2021-12-01","2"
"3270","initial","PRO","85","Male","35-44","Norway","Paid Search","2022-10-01","1"
"3271","initial","BASIC","53","Female","55-65","Norway","facebook","2022-08-01","1"
"3272","initial","BASIC","43","Female","18-24","Denmark","Google Ads","2021-01-01","1"
"3272","CHURN","BASIC","43","Female","18-24","Denmark","Google Ads","2021-05-01","2"
"3273","initial","BASIC","53","Female","18-24","Sweden","Google Ads","2022-08-01","1"
"3274","initial","PRO","85","Male","55-65","Finland","Paid Search","2022-10-01","1"
"3275","initial","PRO","85","Female","18-24","Denmark","Google Ads","2022-03-01","1"
"3276","initial","PRO","75","Male","35-44","Sweden","Google Ads","2021-04-01","1"
"3276","REDUCTION","BASIC","43","Male","35-44","Sweden","Google Ads","2021-12-01","2"
"3277","initial","MAX","109","Male","45-54","Denmark","Paid Search","2021-05-01","1"
"3278","initial","BASIC","53","Male","25-34","Sweden","Display","2022-02-01","1"
"3279","initial","BASIC","33","Male","55-65","Norway","facebook","2020-06-01","1"
"3279","CHURN","BASIC","43","Male","55-65","Norway","facebook","2021-03-01","2"
"3280","initial","PRO","75","Female","35-44","Norway","Bing","2021-10-01","1"
"3280","REDUCTION","BASIC","53","Female","35-44","Norway","Bing","2022-10-01","2"
"3281","initial","PRO","75","Female","25-34","Sweden","Google Ads","2021-06-01","1"
"3281","REDUCTION","BASIC","43","Female","25-34","Sweden","Google Ads","2021-10-01","2"
"3282","initial","PRO","65","Male","18-24","Denmark","Organic Search","2020-10-01","1"
"3282","CHURN","PRO","75","Male","18-24","Denmark","Organic Search","2021-01-01","2"
"3283","initial","MAX","109","Other","25-34","Norway","Organic Search","2021-11-01","1"
"3283","REDUCTION","BASIC","53","Other","25-34","Norway","Organic Search","2022-08-01","2"
"3284","initial","BASIC","33","Male","18-24","Denmark","facebook","2020-09-01","1"
"3284","CHURN","BASIC","43","Male","18-24","Denmark","facebook","2021-10-01","2"
"3285","initial","BASIC","43","Female","45-54","Norway","Google Ads","2021-05-01","1"
"3285","UPGRADE","PRO","85","Female","45-54","Norway","Google Ads","2022-09-01","2"
"3286","initial","MAX","119","Other","35-44","Finland","facebook","2022-11-01","1"
"3287","initial","BASIC","53","Female","55-65","Norway","Bing","2022-03-01","1"
"3288","initial","BASIC","43","Male","55-65","Denmark","Google Ads","2021-01-01","1"
"3288","CHURN","BASIC","43","Male","55-65","Denmark","Google Ads","2021-04-01","2"
"3289","initial","MAX","99","Female","25-34","Finland","Google Ads","2020-04-01","1"
"3289","REDUCTION","PRO","65","Female","25-34","Finland","Google Ads","2020-10-01","2"
"3289","CHURN","PRO","75","Female","25-34","Finland","Google Ads","2021-11-01","3"
"3290","initial","MAX","99","Other","35-44","Sweden","facebook","2020-08-01","1"
"3290","REDUCTION","BASIC","33","Other","35-44","Sweden","facebook","2020-11-01","2"
"3291","initial","BASIC","43","Female","45-54","Sweden","facebook","2021-06-01","1"
"3292","initial","BASIC","43","Female","18-24","Norway","facebook","2021-09-01","1"
"3293","initial","PRO","65","Female","25-34","Norway","Organic Search","2020-03-01","1"
"3293","UPGRADE","MAX","99","Female","25-34","Norway","Organic Search","2020-12-01","2"
"3294","initial","BASIC","43","Male","45-54","Finland","facebook","2021-03-01","1"
"3294","CHURN","BASIC","43","Male","45-54","Finland","facebook","2021-11-01","2"
"3295","initial","BASIC","33","Male","18-24","Norway","Google Ads","2020-11-01","1"
"3295","UPGRADE","MAX","109","Male","18-24","Norway","Google Ads","2021-05-01","2"
"3296","initial","BASIC","53","Female","45-54","Sweden","Paid Search","2022-11-01","1"
"3297","initial","BASIC","33","Male","25-34","Denmark","Google Ads","2020-11-01","1"
"3297","UPGRADE","MAX","119","Male","25-34","Denmark","Google Ads","2022-06-01","2"
"3298","initial","MAX","119","Female","35-44","Sweden","TV","2022-04-01","1"
"3299","initial","MAX","119","Female","35-44","Sweden","facebook","2022-09-01","1"
"3300","initial","MAX","109","Female","25-34","Denmark","Unknown","2021-09-01","1"
"3300","CHURN","MAX","119","Female","25-34","Denmark","Unknown","2022-07-01","2"
"3301","initial","MAX","119","Other","25-34","Sweden","Bing","2022-12-01","1"
"3302","initial","PRO","85","Female","35-44","Sweden","Organic Search","2022-09-01","1"
"3303","initial","PRO","75","Male","45-54","Denmark","Google Ads","2021-04-01","1"
"3303","REDUCTION","BASIC","53","Male","45-54","Denmark","Google Ads","2022-06-01","2"
"3304","initial","BASIC","43","Female","35-44","Finland","Paid Search","2021-01-01","1"
"3304","CHURN","BASIC","43","Female","35-44","Finland","Paid Search","2021-06-01","2"
"3305","initial","PRO","85","Male","55-65","Denmark","Google Ads","2022-02-01","1"
"3305","REDUCTION","BASIC","53","Male","55-65","Denmark","Google Ads","2022-11-01","2"
"3306","initial","MAX","109","Female","45-54","Sweden","Google Ads","2021-06-01","1"
"3307","initial","MAX","109","Other","18-24","Norway","Paid Search","2021-03-01","1"
"3307","REDUCTION","PRO","85","Other","18-24","Norway","Paid Search","2022-06-01","2"
"3308","initial","PRO","75","Female","45-54","Norway","Google Ads","2021-06-01","1"
"3309","initial","BASIC","33","Female","18-24","Denmark","Bing","2020-01-01","1"
"3309","UPGRADE","PRO","65","Female","18-24","Denmark","Bing","2020-12-01","2"
"3309","CHURN","BASIC","33","Female","18-24","Denmark","Bing","2020-12-01","3"
"3309","CHURN","BASIC","43","Female","18-24","Denmark","Bing","2021-01-01","4"
"3310","initial","BASIC","43","Male","35-44","Denmark","Google Ads","2021-01-01","1"
"3310","CHURN","BASIC","43","Male","35-44","Denmark","Google Ads","2021-11-01","2"
"3311","initial","PRO","85","Female","18-24","Sweden","facebook","2022-10-01","1"
"3312","initial","MAX","109","Male","45-54","Finland","facebook","2021-06-01","1"
"3312","REDUCTION","PRO","85","Male","45-54","Finland","facebook","2022-05-01","2"
"3313","initial","BASIC","43","Female","18-24","Sweden","Paid Search","2021-06-01","1"
"3314","initial","BASIC","33","Male","18-24","Norway","Unknown","2020-01-01","1"
"3314","UPGRADE","PRO","65","Male","18-24","Norway","Unknown","2020-12-01","2"
"3315","initial","PRO","85","Male","55-65","Finland","Organic Search","2022-08-01","1"
"3316","initial","BASIC","53","Female","55-65","Finland","facebook","2022-01-01","1"
"3316","UPGRADE","MAX","119","Female","55-65","Finland","facebook","2022-09-01","2"
"3316","CHURN","BASIC","53","Female","55-65","Finland","facebook","2022-09-01","3"
"3317","initial","BASIC","33","Female","45-54","Norway","facebook","2020-05-01","1"
"3317","UPGRADE","PRO","75","Female","45-54","Norway","facebook","2021-01-01","2"
"3317","CHURN","BASIC","43","Female","45-54","Norway","facebook","2021-04-01","3"
"3318","initial","BASIC","33","Female","18-24","Sweden","facebook","2020-04-01","1"
"3319","initial","MAX","99","Male","45-54","Denmark","Paid Search","2020-09-01","1"
"3319","REDUCTION","PRO","75","Male","45-54","Denmark","Paid Search","2021-01-01","2"
"3320","initial","BASIC","53","Male","55-65","Sweden","TV","2022-09-01","1"
"3321","initial","PRO","85","Male","55-65","Norway","Organic Search","2022-10-01","1"
"3322","initial","PRO","85","Female","18-24","Sweden","facebook","2022-10-01","1"
"3323","initial","PRO","65","Male","18-24","Denmark","TV","2020-01-01","1"
"3323","UPGRADE","MAX","119","Male","18-24","Denmark","TV","2022-11-01","2"
"3324","initial","PRO","65","Female","18-24","Denmark","TV","2020-08-01","1"
"3324","REDUCTION","BASIC","43","Female","18-24","Denmark","TV","2021-04-01","2"
"3325","initial","BASIC","33","Male","35-44","Denmark","Organic Search","2020-04-01","1"
"3325","UPGRADE","MAX","99","Male","35-44","Denmark","Organic Search","2020-11-01","2"
"3326","initial","PRO","75","Male","35-44","Denmark","Unknown","2021-02-01","1"
"3326","UPGRADE","MAX","109","Male","35-44","Denmark","Unknown","2021-11-01","2"
"3327","initial","BASIC","53","Male","35-44","Finland","Bing","2022-11-01","1"
"3328","initial","MAX","119","Female","55-65","Denmark","Google Ads","2022-01-01","1"
"3328","REDUCTION","BASIC","53","Female","55-65","Denmark","Google Ads","2022-09-01","2"
"3329","initial","PRO","75","Female","18-24","Finland","facebook","2021-10-01","1"
"3329","CHURN","PRO","85","Female","18-24","Finland","facebook","2022-04-01","2"
"3330","initial","PRO","85","Female","25-34","Norway","Google Ads","2022-05-01","1"
"3331","initial","MAX","119","Female","18-24","Norway","Google Ads","2022-06-01","1"
"3332","initial","PRO","85","Female","35-44","Denmark","Display","2022-06-01","1"
"3332","REDUCTION","BASIC","53","Female","35-44","Denmark","Display","2022-09-01","2"
"3333","initial","BASIC","53","Male","18-24","Finland","Google Ads","2022-02-01","1"
"3334","initial","PRO","65","Female","55-65","Denmark","Google Ads","2020-07-01","1"
"3334","UPGRADE","MAX","109","Female","55-65","Denmark","Google Ads","2021-03-01","2"
"3335","initial","MAX","109","Female","18-24","Sweden","Unknown","2021-02-01","1"
"3335","REDUCTION","BASIC","53","Female","18-24","Sweden","Unknown","2022-07-01","2"
"3336","initial","BASIC","43","Female","35-44","Sweden","facebook","2021-05-01","1"
"3337","initial","PRO","85","Male","45-54","Sweden","Google Ads","2022-11-01","1"
"3338","initial","BASIC","43","Female","35-44","Norway","facebook","2021-08-01","1"
"3338","UPGRADE","MAX","109","Female","35-44","Norway","facebook","2021-12-01","2"
"3339","initial","BASIC","33","Male","25-34","Denmark","Unknown","2020-08-01","1"
"3339","UPGRADE","MAX","109","Male","25-34","Denmark","Unknown","2021-08-01","2"
"3339","CHURN","MAX","119","Male","25-34","Denmark","Unknown","2022-04-01","3"
"3340","initial","PRO","85","Female","45-54","Sweden","Organic Search","2022-01-01","1"
"3340","UPGRADE","MAX","119","Female","45-54","Sweden","Organic Search","2022-06-01","2"
"3341","initial","PRO","75","Female","35-44","Denmark","facebook","2021-08-01","1"
"3341","UPGRADE","MAX","119","Female","35-44","Denmark","facebook","2022-01-01","2"
"3341","CHURN","PRO","85","Female","35-44","Denmark","facebook","2022-09-01","3"
"3342","initial","PRO","65","Female","25-34","Sweden","Organic Search","2020-07-01","1"
"3342","UPGRADE","MAX","109","Female","25-34","Sweden","Organic Search","2021-07-01","2"
"3343","initial","BASIC","33","Male","25-34","Norway","facebook","2020-03-01","1"
"3343","UPGRADE","PRO","75","Male","25-34","Norway","facebook","2021-10-01","2"
"3344","initial","PRO","65","Male","35-44","Finland","Paid Search","2020-05-01","1"
"3344","CHURN","PRO","65","Male","35-44","Finland","Paid Search","2020-10-01","2"
"3344","CHURN","PRO","75","Male","35-44","Finland","Paid Search","2021-06-01","3"
"3345","initial","MAX","119","Female","25-34","Sweden","Google Ads","2022-01-01","1"
"3346","initial","BASIC","33","Male","25-34","Norway","Display","2020-07-01","1"
"3347","initial","PRO","85","Female","35-44","Norway","Google Ads","2022-11-01","1"
"3348","initial","PRO","75","Female","18-24","Sweden","Organic Search","2021-07-01","1"
"3348","REDUCTION","BASIC","43","Female","18-24","Sweden","Organic Search","2021-12-01","2"
"3349","initial","BASIC","53","Male","18-24","Sweden","Google Ads","2022-03-01","1"
"3350","initial","BASIC","33","Male","45-54","Sweden","Paid Search","2020-06-01","1"
"3351","initial","BASIC","33","Other","45-54","Sweden","facebook","2020-06-01","1"
"3351","UPGRADE","PRO","85","Other","45-54","Sweden","facebook","2022-02-01","2"
"3352","initial","BASIC","33","Female","18-24","Sweden","facebook","2020-06-01","1"
"3353","initial","MAX","119","Other","55-65","Finland","TV","2022-08-01","1"
"3354","initial","PRO","85","Female","55-65","Sweden","Organic Search","2022-03-01","1"
"3354","REDUCTION","BASIC","53","Female","55-65","Sweden","Organic Search","2022-10-01","2"
"3355","initial","MAX","119","Male","55-65","Norway","Paid Search","2022-09-01","1"
"3356","initial","MAX","99","Female","55-65","Sweden","Google Ads","2020-05-01","1"
"3356","REDUCTION","PRO","65","Female","55-65","Sweden","Google Ads","2020-07-01","2"
"3357","initial","BASIC","43","Female","55-65","Denmark","Google Ads","2021-12-01","1"
"3357","UPGRADE","PRO","85","Female","55-65","Denmark","Google Ads","2022-08-01","2"
"3358","initial","PRO","65","Female","18-24","Sweden","facebook","2020-10-01","1"
